user
http://example.com/example-user
http://purl.org/nanopub/temp/doip-nanopub-adapter/
https://example.com/anne
https://fip-wizard.ds-wizard.org
https://fip-wizard.ds-wizard.org/wizard
https://fip.fair-wizard.com/wizard
https://gwdg.de/fdo/doip-nanopub-adapter/
https://n2t.net/ark:/27023/18870bb837af4a2698f37304d3b18ad4
https://n2t.net/ark:/27023/18bddd848f8ac23ccf88c9b3285e452b
https://n2t.net/ark:/27023/8c372664f765d10fc3eb9b1cee61d293
https://n2t.net/ark:/27023/ac9c57ad3b91eedf7abb609c462735ba
https://n2t.net/ark:/27023/c6e888557dc14c6de1655394a09ccbcc
https://orcid.org/0000-0000-0000-0000
https://orcid.org/0000-0001-1132-4113
https://orcid.org/0000-0001-4810-5488
https://orcid.org/0000-0001-5249-5810
https://orcid.org/0000-0001-5699-994X
https://orcid.org/0000-0001-5742-489X
https://orcid.org/0000-0001-5819-7713
https://orcid.org/0000-0001-5862-4375
https://orcid.org/0000-0001-6085-127
https://orcid.org/0000-0001-6122-0777
https://orcid.org/0000-0001-6301-4248
https://orcid.org/0000-0001-6365-6515
https://orcid.org/0000-0001-6383-7148
https://orcid.org/0000-0001-6557-3131
https://orcid.org/0000-0001-6818-334X
https://orcid.org/0000-0001-6840-6056
https://orcid.org/0000-0001-6875-5360
https://orcid.org/0000-0001-6899-760X
https://orcid.org/0000-0001-6938-2997
https://orcid.org/0000-0001-7121-4450
https://orcid.org/0000-0001-7542-0286
https://orcid.org/0000-0001-7547-2342
https://orcid.org/0000-0001-7549-1105
https://orcid.org/0000-0001-8149-5890
https://orcid.org/0000-0001-8249-1752
https://orcid.org/0000-0001-8325-8848
https://orcid.org/0000-0001-8327-0142
https://orcid.org/0000-0001-8465-8341
https://orcid.org/0000-0001-8492-0354
https://orcid.org/0000-0001-8594-1798
https://orcid.org/0000-0001-8649-4213
https://orcid.org/0000-0001-8747-1670
https://orcid.org/0000-0001-8784-9100
https://orcid.org/0000-0001-8888-635X
https://orcid.org/0000-0001-8983-536X
https://orcid.org/0000-0001-9010-5401
https://orcid.org/0000-0001-9079-039X
https://orcid.org/0000-0001-9280-9437
https://orcid.org/0000-0001-9488-1870
https://orcid.org/0000-0001-9527-8061
https://orcid.org/0000-0001-9546-4750
https://orcid.org/0000-0001-9778-9164
https://orcid.org/0000-0002-0112-5070
https://orcid.org/0000-0002-0128-4602
https://orcid.org/0000-0002-0189-5817
https://orcid.org/0000-0002-0208-8443
https://orcid.org/0000-0002-0319-6542
https://orcid.org/0000-0002-0977-8180
https://orcid.org/0000-0002-1261-9930
https://orcid.org/0000-0002-1267-0234
https://orcid.org/0000-0002-1296-2528
https://orcid.org/0000-0002-1297-3104
https://orcid.org/0000-0002-1501-1082
https://orcid.org/0000-0002-1621-9168
https://orcid.org/0000-0002-1702-6878
https://orcid.org/0000-0002-1784-2920
https://orcid.org/0000-0002-1857-8607
https://orcid.org/0000-0002-2057-9115
https://orcid.org/0000-0002-2104-3187
https://orcid.org/0000-0002-2234-0845
https://orcid.org/0000-0002-2483-3969
https://orcid.org/0000-0002-2543-9461
https://orcid.org/0000-0002-2749-8588
https://orcid.org/0000-0002-2931-4295
https://orcid.org/0000-0002-2950-8911
https://orcid.org/0000-0002-3096-1318
https://orcid.org/0000-0002-3136-606
https://orcid.org/0000-0002-3340-8112
https://orcid.org/0000-0002-3462-0967
https://orcid.org/0000-0002-4182-7560
https://orcid.org/0000-0002-4472-1681
https://orcid.org/0000-0002-4587-3476
https://orcid.org/0000-0002-4697-1116
https://orcid.org/0000-0002-4930-2662
https://orcid.org/0000-0002-5034-5766
https://orcid.org/0000-0002-5169-209X
https://orcid.org/0000-0002-5176-5885
https://orcid.org/0000-0002-5451-4782
https://orcid.org/0000-0002-5727-4999
https://orcid.org/0000-0002-5736-8151
https://orcid.org/0000-0002-6301-8817
https://orcid.org/0000-0002-6396-0848
https://orcid.org/0000-0002-6514-0173
https://orcid.org/0000-0002-6785-9691
https://orcid.org/0000-0002-6938-4124
https://orcid.org/0000-0002-6949-2651
https://orcid.org/0000-0002-6968-8275
https://orcid.org/0000-0002-7110-5470
https://orcid.org/0000-0002-7171-169X
https://orcid.org/0000-0002-7247-9108
https://orcid.org/0000-0002-7370-1663
https://orcid.org/0000-0002-7474-7014
https://orcid.org/0000-0002-7895-0650
https://orcid.org/0000-0002-7913-0048
https://orcid.org/0000-0002-7919-7592
https://orcid.org/0000-0002-8211-7784
https://orcid.org/0000-0002-8332-9690
https://orcid.org/0000-0002-8380-6370
https://orcid.org/0000-0002-8456-8124
https://orcid.org/0000-0002-8512-4509
https://orcid.org/0000-0002-8686-7981
https://orcid.org/0000-0002-8763-1643
https://orcid.org/0000-0002-8796-5993
https://orcid.org/0000-0002-9115-0439
https://orcid.org/0000-0002-9162-987X
https://orcid.org/0000-0002-9694-748X
https://orcid.org/0000-0003-0015-1952
https://orcid.org/0000-0003-0169-8159
https://orcid.org/0000-0003-0270-264X
https://orcid.org/0000-0003-0443-9902
https://orcid.org/0000-0003-0468-1969
https://orcid.org/0000-0003-0530-4305
https://orcid.org/0000-0003-0636-4000
https://orcid.org/0000-0003-0701-1274
https://orcid.org/0000-0003-1062-5576
https://orcid.org/0000-0003-1265-3247
https://orcid.org/0000-0003-1455-3370
https://orcid.org/0000-0003-2195-3997
https://orcid.org/0000-0003-2408-7588
https://orcid.org/0000-0003-2415-228X
https://orcid.org/0000-0003-2415-8438
https://orcid.org/0000-0003-2568-5694
https://orcid.org/0000-0003-2902-7664
https://orcid.org/0000-0003-3499-8262
https://orcid.org/0000-0003-3710-3188
https://orcid.org/0000-0003-3744-7781
https://orcid.org/0000-0003-3900-2057
https://orcid.org/0000-0003-3986-0510
https://orcid.org/0000-0003-4072-0662
https://orcid.org/0000-0003-4250-4584
https://orcid.org/0000-0003-4405-2382
https://orcid.org/0000-0003-4517-2765
https://orcid.org/0000-0003-4727-9435
https://orcid.org/0000-0003-4904-2511
https://orcid.org/0009-0000-2620-6777
https://orcid.org/0009-0000-3361-7240
https://orcid.org/0009-0000-8447-5043
https://orcid.org/0009-0001-0190-2167
https://orcid.org/0009-0001-1323-1161
https://orcid.org/0009-0001-3180-981X
https://orcid.org/0009-0001-5154-5946
https://orcid.org/0009-0001-5207-4138
https://orcid.org/0009-0001-6755-0125
https://orcid.org/0009-0001-8740-4213
https://orcid.org/0009-0001-9691-1989
https://orcid.org/0009-0002-7114-0687
https://orcid.org/0009-0002-8518-6096
https://orcid.org/0009-0003-5409-652X
https://orcid.org/0009-0004-0289-6952
https://orcid.org/0009-0004-1415-3718
https://orcid.org/0009-0004-2188-0817
https://orcid.org/0009-0004-4484-6283
https://orcid.org/0009-0004-5223-763X
https://orcid.org/0009-0004-5543-3951
https://orcid.org/0009-0004-8579-749X
https://orcid.org/0009-0005-0705-7768
https://orcid.org/0009-0005-2985-6202
https://orcid.org/0009-0005-5211-045X
https://orcid.org/0009-0005-6718-4400
https://orcid.org/0009-0006-1898-277X
https://orcid.org/0009-0006-4740-6560
https://orcid.org/0009-0007-6976-1456
https://orcid.org/0009-0008-0797-2095
https://orcid.org/0009-0008-3635-347X
https://orcid.org/0009-0008-4193-0534
https://orcid.org/0009-0008-4552-6555
https://orcid.org/0009-0009-0118-9195
https://orcid.org/0009-0009-4259-0938
https://orcid.org/0009-0009-4954-5291
https://orcid.org/0009-0009-5847-3226
https://orcid.org/https://orcid.org/0009-0009-0118-9195
https://ror.org/006wjwp03
https://ror.org/027bh9e22
https://ror.org/02nrqs528
https://ror.org/04tsk2644
https://ror.org/056j50v04
